timestamp,ax,ay,az
2026-07-08 09:55:06.482995+00:00,0.0132,-1.7661,0.1693
2026-07-08 09:55:06.483396+00:00,-0.4441,0.2108,-0.7266
2026-07-08 09:55:06.483752+00:00,0.489,-1.8076,0.4738
2026-07-08 09:55:06.484102+00:00,-0.632,-1.0458,-0.0054
2026-07-08 09:55:06.544195+00:00,0.2801,-1.158,0.2777
2026-07-08 09:55:06.544561+00:00,-0.2108,-0.7774,-0.0742
2026-07-08 09:55:06.545658+00:00,-0.2381,-0.5373,-0.347
2026-07-08 09:55:06.546349+00:00,0.0786,-2.0008,0.5998
2026-07-08 09:55:06.546832+00:00,-0.529,-0.4509,-0.3245
2026-07-08 09:55:06.547003+00:00,0.3816,-1.3225,0.3802
2026-07-08 09:55:06.593179+00:00,-0.429,-1.0677,-0.0244
2026-07-08 09:55:06.593682+00:00,0.1664,-1.1888,0.0688
2026-07-08 09:55:06.593858+00:00,-0.1303,-1.6597,0.4221
2026-07-08 09:55:06.593954+00:00,-0.2269,0.2669,-0.629
2026-07-08 09:55:06.594037+00:00,0.4006,-1.8856,0.53
2026-07-08 09:55:06.657386+00:00,-0.3977,-0.7266,-0.1713
2026-07-08 09:55:06.657913+00:00,0.3065,-1.117,0.142
2026-07-08 09:55:06.658345+00:00,-0.3289,-1.1141,0.0249
2026-07-08 09:55:06.658879+00:00,-0.1401,-0.8037,-0.1615
2026-07-08 09:55:06.659412+00:00,0.1064,-1.7846,0.4753
2026-07-08 09:55:06.659934+00:00,-0.5544,-0.2186,-0.4919
2026-07-08 09:55:06.704404+00:00,0.3436,-1.1727,0.4441
2026-07-08 09:55:06.705038+00:00,-0.3767,-1.017,0.0063
2026-07-08 09:55:06.705421+00:00,0.0634,-1.1468,0.0996
2026-07-08 09:55:06.705593+00:00,-0.1859,-1.4459,0.306
2026-07-08 09:55:06.705920+00:00,-0.2577,0.346,-0.7544
2026-07-08 09:55:06.752025+00:00,0.446,-1.5006,0.6066
2026-07-08 09:55:06.752468+00:00,-0.6368,-0.5397,-0.2718
2026-07-08 09:55:06.752580+00:00,0.3792,-1.2927,0.2235
2026-07-08 09:55:06.752951+00:00,-0.4333,-1.218,0.0756
2026-07-08 09:55:06.753888+00:00,-0.0654,-0.1747,0.0508
2026-07-08 09:55:06.806047+00:00,0.2303,-1.7031,0.4426
2026-07-08 09:55:06.806677+00:00,-0.2499,0.2289,-0.7037
2026-07-08 09:55:06.807112+00:00,0.3792,-1.4206,0.3216
2026-07-08 09:55:06.807485+00:00,-0.6442,-1.0209,-0.1293
2026-07-08 09:55:06.807785+00:00,0.1503,-1.12,0.1366
2026-07-08 09:55:06.857193+00:00,-0.3138,-1.1619,0.1391
2026-07-08 09:55:06.857485+00:00,-0.1474,0.2098,-0.7393
2026-07-08 09:55:06.858063+00:00,0.3782,-1.7768,0.4743
2026-07-08 09:55:06.858404+00:00,-0.5612,-0.9296,-0.4172
2026-07-08 09:55:06.858983+00:00,0.2577,-1.1653,0.1796
2026-07-08 09:55:06.906072+00:00,-0.366,-1.0063,0.0015
2026-07-08 09:55:06.906912+00:00,0.0454,-0.4133,-0.3889
2026-07-08 09:55:06.907268+00:00,0.0849,-1.8266,0.3328
2026-07-08 09:55:06.907594+00:00,-0.6998,0.364,-0.751
2026-07-08 09:55:06.907994+00:00,0.4412,-1.4401,0.3104
2026-07-08 09:55:06.973512+00:00,-0.6242,-1.1556,0.0351
2026-07-08 09:55:06.973938+00:00,0.1518,-1.0575,0.2108
2026-07-08 09:55:06.974245+00:00,-0.082,-1.2029,0.1142
2026-07-08 09:55:06.974542+00:00,-0.1308,-0.0771,-0.5817
2026-07-08 09:55:06.974956+00:00,0.2689,-2.0013,0.568
2026-07-08 09:55:06.975376+00:00,-0.5797,-0.8599,-0.6715
2026-07-08 09:55:07.034793+00:00,0.3606,-1.4006,0.3182
2026-07-08 09:55:07.035320+00:00,-0.5363,-0.9409,0.019
2026-07-08 09:55:07.035757+00:00,0.1566,-0.8896,-0.1191
2026-07-08 09:55:07.036099+00:00,-0.0195,-1.9349,0.163
